ATVI,GOOGL,GOOG,T,CHTR,CMCSA,DISCA,DISCK,DISH,EA,FB,FOXA,FOX,IPG,LYV,NFLX,NWSA,TMUS,TTWO,DIS,TWTR,VZ,VIAC,CTL,NWSOMC
32.93415451049805,717.5800170898438,699.989990234375,26.638572692871094,165.2899932861328,24.55516242980957,27.100000381469727,26.790000915527344,47.09000015258789,69.39752197265625,94.44999694824219,,,18.24694061279297,22.0,91.1500015258789,11.753602027893066,38.5,33.7400016784668,88.98556518554688,16.780000686645508,39.322898864746094,,,
32.663490295410156,748.2999877929688,730.9600219726562,26.67611312866211,167.3000030517578,24.550628662109375,26.729999542236328,26.440000534057617,47.0,69.69712829589844,109.11000061035156,,,18.19731330871582,21.739999771118164,94.41000366210938,11.883170127868652,38.66999816894531,33.61000061035156,88.24024200439453,16.489999771118164,39.30685806274414,,,
33.65915298461914,761.3499755859375,742.9500122070312,27.074039459228516,171.36000061035156,25.276569366455078,27.59000015258789,27.209999084472656,48.27000045776367,64.46410369873047,112.20999908447266,,,18.561260223388672,22.700000762939453,91.83999633789062,12.003482818603516,40.150001525878906,34.70000076293945,90.4007339477539,16.799999237060547,40.076805114746094,,,
33.51415252685547,770.77001953125,752.0,27.164142608642578,175.75,25.321945190429688,27.639999389648438,27.389999389648438,47.880001068115234,64.11456298828125,115.08999633789062,,,18.58607292175293,22.459999084472656,94.08999633789062,11.753602027893066,40.59000015258789,34.619998931884766,89.76861572265625,17.90999984741211,40.71038818359375,,,
32.305824279785156,780.9099731445312,764.6500244140625,27.074039459228516,172.0,24.768413543701172,26.399999618530273,26.059999465942383,46.7599983215332,60.57927703857422,114.61000061035156,,,18.040157318115234,21.649999618530273,91.48999786376953,11.21682357788086,39.27000045776367,33.439998626708984,87.85343170166016,16.079999923706055,40.02867126464844,,,
32.015830993652344,749.3800048828125,726.9500122070312,27.56957244873047,176.4499969482422,26.242990493774414,27.270000457763672,26.889999389648438,47.68000030517578,59.53067398071289,112.69000244140625,,,18.23040008544922,21.579999923706055,90.73999786376953,11.327880859375,38.34000015258789,32.83000183105469,89.75918579101562,16.559999465942383,40.59811019897461,,,
30.87516975402832,730.030029296875,708.010009765625,27.426923751831055,170.5,26.410863876342773,27.700000762939453,27.190000534057617,47.790000915527344,58.6518440246582,110.48999786376953,,,18.122873306274414,21.360000610351562,89.70999908447266,11.300117492675781,38.70000076293945,35.08000183105469,90.03278350830078,16.90999984741211,40.445716857910156,,,
29.512174606323242,703.760009765625,683.5700073242188,27.6897029876709,168.5399932861328,26.9553279876709,27.209999084472656,26.59000015258789,45.560001373291016,55.426143646240234,104.06999969482422,,,17.436336517333984,20.059999465942383,82.79000091552734,10.272833824157715,35.65999984741211,33.380001068115234,88.58932495117188,15.720000267028809,40.87881088256836,,,
27.762516021728516,704.1599731445312,682.739990234375,27.86238670349121,162.58999633789062,26.950794219970703,26.020000457763672,25.389999389648438,42.27000045776367,56.245052337646484,99.75,,,16.791156768798828,19.389999389648438,83.31999969482422,9.773075103759766,33.959999084472656,33.630001068115234,86.90999603271484,14.899999618530273,40.69435119628906,,,
27.849517822265625,701.02001953125,678.1099853515625,27.517009735107422,165.0399932861328,26.410863876342773,24.719999313354492,24.329999923706055,40.68000030517578,58.1724853515625,99.54000091552734,,,16.95659065246582,19.360000610351562,86.12999725341797,9.708291053771973,33.88999938964844,34.52000045776367,87.09867858886719,14.399999618530273,40.221160888671875,,,
29.14484405517578,706.8499755859375,684.1199951171875,27.35184097290039,161.0800018310547,25.321945190429688,24.75,24.280000686645508,39.709999084472656,58.901512145996094,101.0,,,16.890413284301758,19.489999771118164,88.44999694824219,9.81009292602539,34.56999969482422,34.459999084472656,83.8249282836914,14.979999542236328,40.08481979370117,,,
29.50250816345215,706.3599853515625,683.1099853515625,27.186660766601562,159.52999877929688,25.426298141479492,24.329999923706055,23.809999465942383,41.54999923706055,58.11256408691406,101.91000366210938,,,16.840787887573242,19.450000762939453,86.3499984741211,9.624998092651367,34.029998779296875,35.06999969482422,85.20234680175781,14.3100004196167,39.611629486083984,,,
27.18252182006836,706.8900146484375,682.4000244140625,27.381877899169922,167.75,25.76205062866211,25.0,24.440000534057617,43.310001373291016,59.1711540222168,102.01000213623047,,,16.87386703491211,19.40999984741211,87.4000015258789,9.948915481567383,35.11000061035156,34.130001068115234,85.99484252929688,15.880000114440918,40.18907928466797,,,
28.439178466796875,717.6400146484375,691.0,27.517009735107422,168.92999267578125,26.079654693603516,25.559999465942383,25.030000686645508,44.150001525878906,59.281009674072266,101.61000061035156,,,17.12201690673828,20.149999618530273,89.05000305175781,10.124755859375,36.45000076293945,34.630001068115234,87.65531158447266,16.360000610351562,40.293338775634766,,,
28.468181610107422,731.969970703125,708.4000244140625,27.509504318237305,171.91000366210938,26.179475784301758,26.709999084472656,26.010000228881836,46.06999969482422,59.76036834716797,105.19999694824219,,,17.270902633666992,20.31999969482422,94.76000213623047,10.180286407470703,36.849998474121094,34.349998474121094,90.09882354736328,17.459999084472656,40.35749816894531,,,
27.91718292236328,717.510009765625,697.3499755859375,27.772289276123047,171.94000244140625,26.00705909729004,25.6200008392334,25.270000457763672,43.16999816894531,58.2723503112793,103.47000122070312,,,17.26263427734375,19.579999923706055,90.48999786376953,10.041464805603027,36.630001068115234,34.0,89.7874755859375,18.43000030517578,40.8547477722168,,,
29.183509826660156,722.1099853515625,700.9099731445312,27.456951141357422,173.57000732421875,26.20669174194336,25.350000381469727,24.940000534057617,44.209999084472656,59.490726470947266,104.56999969482422,,,17.4859619140625,20.040000915527344,89.2300033569336,10.106245994567871,34.95000076293945,34.66999816894531,89.63653564453125,18.309999465942383,40.79059600830078,,,
30.46916961669922,729.0499877929688,706.4600219726562,27.674686431884766,177.0500030517578,26.38364601135254,26.190000534057617,25.709999084472656,46.459999084472656,63.18580627441406,107.16000366210938,,,17.56040382385254,20.59000015258789,91.93000030517578,10.272833824157715,35.83000183105469,35.29999923706055,90.91961669921875,18.299999237060547,40.95901107788086,,,
29.705507278442383,717.2899780273438,695.8499755859375,27.5845890045166,174.38999938964844,26.10687828063965,25.190000534057617,24.690000534057617,46.060001373291016,61.438133239746094,105.45999908447266,,,17.684478759765625,20.34000015258789,89.12000274658203,10.078483581542969,36.20000076293945,34.88999938964844,89.98560333251953,18.299999237060547,40.60612869262695,,,
30.652833938598633,720.9000244140625,699.5599975585938,27.854873657226562,175.7899932861328,26.49707794189453,25.200000762939453,24.81999969482422,46.41999816894531,63.11589813232422,106.87999725341797,,,17.67620849609375,20.920000076293945,91.61000061035156,9.985933303833008,36.779998779296875,35.349998474121094,90.03278350830078,18.0,40.75851058959961,,,
31.242496490478516,729.1199951171875,705.75,28.057598114013672,183.0399932861328,26.556055068969727,24.8799991607666,24.56999969482422,46.5099983215332,64.59392547607422,108.06999969482422,,,17.849905014038086,20.700000762939453,94.52999877929688,10.05997371673584,38.36000061035156,35.70000076293945,90.24034118652344,17.59000015258789,40.99109649658203,,,
30.826833724975586,724.8599853515625,705.0700073242188,27.87740707397461,181.2100067138672,26.274749755859375,25.079999923706055,24.579999923706055,46.70000076293945,64.3642349243164,107.91999816894531,,,17.791601181030273,21.84000015258789,94.79000091552734,10.106245994567871,37.470001220703125,35.810001373291016,89.91957092285156,17.940000534057617,40.918907165527344,,,
30.614166259765625,717.219970703125,697.77001953125,27.74225616455078,179.55999755859375,26.193086624145508,25.0,24.649999618530273,47.130001068115234,64.15451049804688,106.91999816894531,,,17.816587448120117,21.989999771118164,93.41000366210938,10.013699531555176,37.099998474121094,35.9900016784668,90.11769104003906,18.1200008392334,40.68632888793945,,,
31.136165618896484,742.1699829101562,718.8099975585938,28.072614669799805,184.3300018310547,26.869121551513672,26.43000030517578,25.770000457763672,48.7400016784668,65.39286804199219,109.81999969482422,,,18.03315544128418,22.3799991607666,98.30000305175781,9.967426300048828,38.650001525878906,37.5,92.12722778320312,17.850000381469727,41.27180099487305,,,
30.942832946777344,739.47998046875,718.8499755859375,28.297853469848633,181.8800048828125,26.93718147277832,26.780000686645508,26.0,48.84000015258789,66.00204467773438,109.94999694824219,,,17.77494239807129,22.299999237060547,97.61000061035156,10.078483581542969,38.77000045776367,37.31999969482422,91.51399993896484,18.540000915527344,41.80112838745117,,,
30.46916961669922,731.5900268554688,712.4199829101562,28.52309799194336,183.6699981689453,27.186721801757812,27.6299991607666,26.81999969482422,49.290000915527344,64.7137680053711,109.58000183105469,,,17.858238220214844,22.5,97.93000030517578,10.096991539001465,38.970001220703125,36.56999969482422,93.2310562133789,19.309999465942383,41.616668701171875,,,
30.150171279907227,730.219970703125,710.8900146484375,28.478046417236328,184.77999877929688,27.105058670043945,27.600000381469727,26.729999542236328,49.93000030517578,64.3442611694336,108.38999938964844,,,17.89155387878418,22.350000381469727,101.58000183105469,10.180286407470703,38.47999954223633,36.0,92.91028594970703,19.360000610351562,41.552513122558594,,,
29.94717025756836,712.7999877929688,695.1599731445312,28.628206253051758,185.3000030517578,26.75115203857422,28.059999465942383,27.09000015258789,49.849998474121094,63.50537872314453,105.7300033569336,,,17.808259963989258,22.520000457763672,95.48999786376953,10.563215255737305,38.63999938964844,34.650001525878906,93.7688217163086,19.170000076293945,41.87331008911133,,,
29.753841400146484,713.530029296875,693.969970703125,28.598180770874023,182.9199981689453,26.447162628173828,27.18000030517578,26.239999771118164,48.900001525878906,62.876216888427734,105.93000030517578,,,17.5833683013916,22.18000030517578,96.2300033569336,10.198966026306152,38.95000076293945,34.5099983215332,92.28761291503906,18.329999923706055,42.07381820678711,,,
29.831172943115234,725.4099731445312,705.239990234375,28.515588760375977,186.5500030517578,26.669485092163086,27.670000076293945,26.6200008392334,48.95000076293945,63.834938049316406,107.51000213623047,,,17.633344650268555,22.25,98.0,10.357739448547363,38.20000076293945,34.849998474121094,92.13666534423828,17.65999984741211,41.977569580078125,,,
30.208171844482422,732.1699829101562,712.8200073242188,28.763351440429688,185.00999450683594,26.483463287353516,27.639999389648438,26.56999969482422,48.709999084472656,63.415496826171875,107.31999969482422,,,17.508399963378906,22.100000381469727,97.36000061035156,10.357739448547363,37.56999969482422,35.52000045776367,91.55171966552734,16.610000610351562,41.961544036865234,,,
30.46916961669922,744.8699951171875,726.8200073242188,28.80088996887207,187.61000061035156,26.84189796447754,28.440000534057617,27.31999969482422,49.540000915527344,64.38420867919922,109.41000366210938,,,17.72496795654297,22.510000228881836,97.66000366210938,10.974160194396973,37.75,35.83000183105469,92.40084075927734,16.809999465942383,42.12996292114258,,,
31.329500198364258,750.239990234375,730.489990234375,28.770864486694336,186.0,26.8736572265625,27.93000030517578,26.670000076293945,49.040000915527344,64.70378112792969,109.88999938964844,,,17.77494239807129,22.350000381469727,98.12999725341797,10.796706199645996,37.09000015258789,35.33000183105469,93.22161865234375,17.1200008392334,42.13799285888672,,,
31.39716148376465,750.5700073242188,728.3300170898438,28.921022415161133,186.92999267578125,26.950794219970703,27.65999984741211,26.290000915527344,48.58000183105469,65.6325454711914,110.66999816894531,,,17.65833282470703,22.1200008392334,97.86000061035156,10.806046485900879,36.77000045776367,35.27000045776367,92.68385314941406,16.190000534057617,42.24223709106445,,,
31.69683265686035,757.3599853515625,736.0900268554688,29.10872459411621,198.16000366210938,27.182186126708984,28.549999237060547,27.020000457763672,48.970001220703125,65.91217041015625,112.18000030517578,,,17.808259963989258,22.34000015258789,99.3499984741211,11.263691902160645,37.18000030517578,35.599998474121094,92.87255096435547,16.700000762939453,42.67533493041992,,,
31.513158798217773,758.47998046875,737.780029296875,29.371511459350586,201.02000427246094,27.563308715820312,29.100000381469727,27.600000381469727,49.27000045776367,64.58393859863281,111.0199966430664,,,17.93320655822754,22.600000381469727,99.72000122070312,11.61860179901123,37.15999984741211,35.099998474121094,93.96693420410156,16.850000381469727,43.01217269897461,,,
31.12649917602539,755.4099731445312,737.5999755859375,28.9510555267334,201.0,27.11412811279297,29.420000076293945,28.0,49.130001068115234,64.23440551757812,111.44999694824219,,,17.874897003173828,22.649999618530273,101.12000274658203,11.497184753417969,36.93000030517578,34.869998931884766,93.58955383300781,16.850000381469727,42.69938659667969,,,
30.971834182739258,762.1599731445312,742.0900268554688,29.221342086791992,202.67999267578125,27.150421142578125,29.239999771118164,27.899999618530273,48.290000915527344,63.85491180419922,111.8499984741211,,,17.90821075439453,22.90999984741211,101.05999755859375,11.5625638961792,37.349998474121094,34.84000015258789,92.89141082763672,16.889999389648438,42.85979080200195,,,
31.455162048339844,760.0499877929688,740.75,29.003612518310547,204.10000610351562,27.164033889770508,28.8700008392334,27.329999923706055,48.11000061035156,63.785003662109375,112.25,,,17.93320655822754,22.729999542236328,99.83999633789062,11.80539321899414,37.279998779296875,35.439998626708984,92.06118774414062,16.860000610351562,42.67533493041992,,,
31.49383544921875,757.5599975585938,738.0599975585938,28.9360408782959,202.32000732421875,26.882732391357422,27.809999465942383,26.440000534057617,47.81999969482422,64.96343994140625,112.54000091552734,,,18.024824142456055,22.350000381469727,99.58999633789062,11.711997985839844,37.06999969482422,35.220001220703125,91.3536148071289,16.010000228881836,42.43472671508789,,,
31.136165618896484,754.8400268554688,735.2999877929688,29.191316604614258,198.33999633789062,27.22756004333496,27.989999771118164,26.530000686645508,47.90999984741211,64.15451049804688,113.05000305175781,,,17.92487144470215,22.549999237060547,98.36000061035156,11.674639701843262,37.0,35.189998626708984,91.72154998779297,15.90999984741211,42.95603942871094,,,
31.32132339477539,753.280029296875,733.530029296875,29.33395767211914,198.1199951171875,27.26385498046875,28.229999542236328,26.6299991607666,47.529998779296875,64.5539779663086,113.69000244140625,,,18.31635093688965,22.56999969482422,101.20999908447266,12.001529693603516,37.040000915527344,35.400001525878906,92.54232788085938,15.600000381469727,42.827720642089844,,,
32.393310546875,765.8900146484375,744.77001953125,29.619274139404297,203.02999877929688,27.563308715820312,28.239999771118164,26.639999389648438,47.43000030517578,65.94213104248047,116.13999938964844,,,18.76614761352539,22.770000457763672,104.12999725341797,12.010869979858398,38.43000030517578,37.0,92.60838317871094,15.970000267028809,43.349021911621094,,,
33.20216369628906,768.3400268554688,750.530029296875,29.55921173095703,203.52000427246094,27.58599090576172,28.09000015258789,26.639999389648438,47.369998931884766,66.3216323852539,114.69999694824219,,,19.05767059326172,22.299999237060547,102.19000244140625,11.90813159942627,38.439998626708984,37.2400016784668,93.31597137451172,16.360000610351562,43.34101104736328,,,
32.97801971435547,762.9000244140625,744.9500122070312,29.409040451049805,202.42999267578125,27.713035583496094,28.6299991607666,27.0,46.2599983215332,66.02202606201172,114.0999984741211,,,19.115978240966797,22.309999465942383,102.2300033569336,11.926812171936035,38.29999923706055,37.66999816894531,93.69335174560547,16.549999237060547,43.37308120727539,,,
33.543251037597656,769.6699829101562,749.9099731445312,29.318950653076172,203.47000122070312,28.071474075317383,28.899999618530273,27.479999542236328,46.290000915527344,65.832275390625,116.05999755859375,,,19.215930938720703,22.25,105.69999694824219,12.169642448425293,39.36000061035156,37.9900016784668,93.4669189453125,15.979999542236328,43.31694030761719,,,
33.35808563232422,765.1199951171875,745.2899780273438,29.55170440673828,205.35000610351562,27.996273040771484,28.8799991607666,27.6200008392334,45.90999984741211,65.65251922607422,112.55000305175781,,,19.07433319091797,21.84000015258789,104.3499984741211,11.917472839355469,39.65999984741211,37.65999984741211,93.09896850585938,17.09000015258789,43.64577102661133,,,
32.85133361816406,758.5700073242188,737.7999877929688,29.424062728881836,203.30999755859375,27.859554290771484,28.6200008392334,27.489999771118164,44.70000076293945,65.36289978027344,112.22000122070312,,,18.97437858581543,21.350000381469727,104.94000244140625,11.777375221252441,39.13999938964844,36.93000030517578,91.51399993896484,17.049999237060547,43.381103515625,,,
33.133949279785156,768.0700073242188,745.6900024414062,29.37085723876953,204.97000122070312,28.347198486328125,28.93000030517578,27.700000762939453,44.790000915527344,65.74240112304688,113.70999908447266,,,19.31588363647461,21.530000686645508,104.83000183105469,11.926812171936035,39.099998474121094,37.09000015258789,91.96684265136719,17.260000228881836,43.37705612182617,,,
32.568721771240234,760.1199951171875,740.280029296875,29.33284568786621,203.91000366210938,27.98259925842285,27.90999984741211,26.959999084472656,43.61000061035156,63.84492492675781,113.63999938964844,,,18.95771598815918,21.079999923706055,104.44999694824219,11.758695602416992,38.81999969482422,36.59000015258789,90.72150421142578,16.979999542236328,42.14510726928711,,,
33.104713439941406,759.469970703125,739.1500244140625,29.264442443847656,202.5500030517578,28.073745727539062,28.170000076293945,27.3799991607666,43.45000076293945,64.15451049804688,110.62999725341797,,,18.949386596679688,21.290000915527344,103.80999755859375,11.590582847595215,38.70000076293945,36.45000076293945,90.966796875,16.649999618530273,42.29100799560547,,,
32.55897521972656,757.5399780273438,736.0999755859375,29.180830001831055,200.3800048828125,28.00083351135254,28.350000381469727,27.510000228881836,43.400001525878906,63.075950622558594,108.98999786376953,,,18.90774154663086,21.229999542236328,102.68000030517578,11.47850513458252,38.63999938964844,35.66999816894531,90.82527160644531,16.510000228881836,41.82902145385742,,,
32.627193450927734,764.3200073242188,743.0900268554688,29.39365577697754,200.25,28.128437042236328,28.3799991607666,27.639999389648438,43.7400016784668,62.876216888427734,110.61000061035156,,,18.982709884643555,21.479999542236328,106.9800033569336,11.646621704101562,38.88999938964844,35.47999954223633,91.84420776367188,16.56999969482422,42.1046028137207,,,
34.264400482177734,771.9099731445312,751.719970703125,29.074411392211914,202.7100067138672,28.23325538635254,28.700000762939453,27.850000381469727,44.68000030517578,64.68380737304688,110.51000213623047,,,19.540775299072266,22.1299991607666,109.6500015258789,11.861433029174805,38.849998474121094,36.06999969482422,93.8537368774414,17.3700008392334,41.56967544555664,,,
34.02076721191406,775.3900146484375,753.2000122070312,29.203628540039062,200.80999755859375,28.183128356933594,28.3799991607666,27.610000610351562,44.41999816894531,64.85358428955078,110.83999633789062,,,19.52412223815918,22.15999984741211,110.41999816894531,11.889453887939453,38.810001373291016,35.540000915527344,93.05178833007812,17.530000686645508,41.62640380859375,,,
33.689430236816406,780.0,759.0,29.249237060546875,203.05999755859375,28.24237060546875,28.34000015258789,27.59000015258789,44.630001068115234,66.75105285644531,109.63999938964844,,,19.64072608947754,22.15999984741211,111.51000213623047,11.861433029174805,39.290000915527344,35.7599983215332,93.0140609741211,17.579999923706055,41.61830139160156,,,
34.53726577758789,787.6799926757812,766.6099853515625,29.378456115722656,201.5800018310547,28.474802017211914,28.549999237060547,27.809999465942383,46.5,66.43147277832031,110.44999694824219,,,19.832305908203125,22.389999389648438,108.4000015258789,11.637280464172363,39.25,36.7599983215332,95.74061584472656,17.309999465942383,41.92628479003906,,,
34.31312561035156,776.25,753.9299926757812,29.58368492126465,204.6300048828125,28.383649826049805,28.34000015258789,27.68000030517578,47.31999969482422,66.10192108154297,112.29000091552734,,,19.499134063720703,22.0,94.33999633789062,11.711997985839844,39.849998474121094,37.040000915527344,96.83499908447266,16.920000076293945,42.2099609375,,,
34.35210418701172,774.9199829101562,752.6699829101562,29.43166732788086,198.22999572753906,28.009946823120117,28.15999984741211,27.610000610351562,47.41999816894531,65.71244049072266,112.41999816894531,,,19.382522583007812,21.780000686645508,96.7699966430664,11.711997985839844,40.150001525878906,36.7599983215332,97.42937469482422,17.399999618530273,41.94249725341797,,,
34.29363250732422,780.0,759.1400146484375,28.777957916259766,199.6999969482422,27.772958755493164,28.3700008392334,27.68000030517578,48.099998474121094,66.09193420410156,113.44000244140625,,,19.515790939331055,21.479999542236328,94.9800033569336,11.89879322052002,40.25,36.599998474121094,97.08973693847656,17.510000228881836,40.548465728759766,,,
33.76739501953125,737.77001953125,718.77001953125,28.937589645385742,197.91000366210938,27.84587860107422,28.799999237060547,27.950000762939453,49.7599983215332,65.7823486328125,110.55999755859375,,,19.515790939331055,21.770000457763672,95.9000015258789,11.954832077026367,40.220001220703125,36.560001373291016,97.9011001586914,17.229999542236328,40.96992492675781,,,
34.03050994873047,742.2100219726562,723.1500244140625,29.044004440307617,207.00999450683594,27.800304412841797,27.93000030517578,27.399999618530273,51.2599983215332,65.8422622680664,110.0999984741211,,,19.52412223815918,21.59000015258789,93.55999755859375,11.786715507507324,41.18000030517578,36.040000915527344,98.65585327148438,17.09000015258789,41.1401252746582,,,
34.31312561035156,725.3699951171875,708.1400146484375,28.95279312133789,210.07000732421875,27.82309341430664,28.200000762939453,27.610000610351562,50.61000061035156,65.2430648803711,108.76000213623047,,,19.515790939331055,21.940000534057617,92.43000030517578,11.945491790771484,39.33000183105469,35.279998779296875,98.957763671875,17.75,40.88075637817383,,,
33.49452209472656,721.4600219726562,705.8400268554688,29.43166732788086,206.42999267578125,27.937023162841797,28.440000534057617,27.799999237060547,49.97999954223633,63.26569747924805,108.88999938964844,,,19.457481384277344,21.75,91.04000091552734,11.833413124084473,39.70000076293945,35.0,99.32569122314453,14.859999656677246,41.89387512207031,,,
33.036495208740234,705.0599975585938,691.02001953125,29.37085723876953,209.75,27.868661880493164,28.149999618530273,27.489999771118164,50.79999923706055,62.23706817626953,116.7300033569336,,,19.199270248413086,21.729999542236328,90.27999877929688,11.711997985839844,39.7599983215332,34.34000015258789,98.14639282226562,14.640000343322754,41.35083770751953,,,
33.591976165771484,707.8800048828125,693.010009765625,29.507675170898438,212.24000549316406,27.6909236907959,27.309999465942383,26.780000686645508,49.290000915527344,61.76769256591797,117.58000183105469,,,19.107648849487305,21.479999542236328,90.02999877929688,11.599921226501465,39.279998779296875,34.18000030517578,97.4199447631836,14.619999885559082,41.28600311279297,,,
33.69917678833008,714.4099731445312,698.2100219726562,29.72050666809082,216.52999877929688,27.905128479003906,27.93000030517578,27.5,48.91999816894531,62.80630874633789,118.56999969482422,,,19.44082260131836,21.899999618530273,93.11000061035156,11.777375221252441,39.9900016784668,35.43000030517578,98.4577407836914,14.399999618530273,41.593990325927734,,,
33.241146087646484,708.4400024414062,692.3599853515625,29.576082229614258,212.6699981689453,27.77752113342285,27.0,26.579999923706055,47.38999938964844,61.99739074707031,117.43000030517578,,,19.415836334228516,21.690000534057617,91.54000091552734,11.422466278076172,39.65999984741211,34.29999923706055,97.91053009033203,14.010000228881836,41.07527542114258,,,
33.40681457519531,711.3699951171875,695.7000122070312,29.553279876708984,212.42999267578125,27.75017547607422,26.59000015258789,26.239999771118164,46.040000915527344,61.79765701293945,118.05999755859375,,,19.415836334228516,22.440000534057617,90.79000091552734,11.347749710083008,39.099998474121094,33.91999816894531,97.80674743652344,14.84000015258789,41.204959869384766,,,
